HospitalID,HospitalName,State,City,Type,Beds,ICU_Beds,Ventilators,DoctorID,DoctorName,Specialization,ExperienceYears
H103,Hospital_103,Delhi,Bangalore,Private,875,127,66,D0449,Dr_Name_449,Oncologist,1
H103,Hospital_103,Delhi,Bangalore,Private,875,127,66,D0499,Dr_Name_499,General Physician,2
H103,Hospital_103,Delhi,Bangalore,Private,875,127,66,D0855,Dr_Name_855,Pulmonologist,20
H103,Hospital_103,Delhi,Bangalore,Private,875,127,66,D0858,Dr_Name_858,Pediatrician,14
H103,Hospital_103,Delhi,Bangalore,Private,875,127,66,D0875,Dr_Name_875,Pulmonologist,5
H103,Hospital_103,Delhi,Bangalore,Private,875,127,66,D1553,Dr_Name_1553,Pediatrician,10
H103,Hospital_103,Delhi,Bangalore,Private,875,127,66,D1557,Dr_Name_1557,Pediatrician,3
H103,Hospital_103,Delhi,Bangalore,Private,875,127,66,D1842,Dr_Name_1842,General Physician,21
H103,Hospital_103,Delhi,Bangalore,Private,875,127,66,D1911,Dr_Name_1911,Neurologist,22
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D0012,Dr_Name_12,Cardiologist,1
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D0013,Dr_Name_13,Oncologist,13
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D0076,Dr_Name_76,Oncologist,9
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D0087,Dr_Name_87,Neurologist,22
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D0090,Dr_Name_90,Orthopedic Surgeon,15
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D0178,Dr_Name_178,Gastroenterologist,21
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D0384,Dr_Name_384,General Physician,15
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D0676,Dr_Name_676,Gastroenterologist,24
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D0867,Dr_Name_867,Cardiologist,27
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D1414,Dr_Name_1414,Cardiologist,1
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D1417,Dr_Name_1417,Pulmonologist,8
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D1685,Dr_Name_1685,General Physician,18
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D1751,Dr_Name_1751,Cardiologist,4
H104,Hospital_104,Maharashtra,Chennai,Government,704,74,98,D1800,Dr_Name_1800,Pediatrician,9
H105,Hospital_105,Delhi,New Delhi,Private,1069,155,99,D0171,Dr_Name_171,Gastroenterologist,10
H105,Hospital_105,Delhi,New Delhi,Private,1069,155,99,D0585,Dr_Name_585,Gastroenterologist,10
H105,Hospital_105,Delhi,New Delhi,Private,1069,155,99,D0927,Dr_Name_927,Neurologist,29
H105,Hospital_105,Delhi,New Delhi,Private,1069,155,99,D0957,Dr_Name_957,Neurologist,14
H105,Hospital_105,Delhi,New Delhi,Private,1069,155,99,D1025,Dr_Name_1025,Pediatrician,19
H105,Hospital_105,Delhi,New Delhi,Private,1069,155,99,D1126,Dr_Name_1126,Pediatrician,18
H105,Hospital_105,Delhi,New Delhi,Private,1069,155,99,D1436,Dr_Name_1436,Orthopedic Surgeon,17
H105,Hospital_105,Delhi,New Delhi,Private,1069,155,99,D1615,Dr_Name_1615,Pediatrician,23
H105,Hospital_105,Delhi,New Delhi,Private,1069,155,99,D1696,Dr_Name_1696,Neurologist,15
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D0100,Dr_Name_100,Pediatrician,27
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D0325,Dr_Name_325,Cardiologist,17
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D0863,Dr_Name_863,Neurologist,27
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D0900,Dr_Name_900,Neurologist,7
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D1236,Dr_Name_1236,Cardiologist,28
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D1271,Dr_Name_1271,Oncologist,25
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D1397,Dr_Name_1397,Neurologist,8
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D1790,Dr_Name_1790,Orthopedic Surgeon,7
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D1802,Dr_Name_1802,Cardiologist,18
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D1968,Dr_Name_1968,Neurologist,22
H106,Hospital_106,Delhi,Kochi,Private,1121,186,59,D1980,Dr_Name_1980,Cardiologist,25
H107,Hospital_107,Tamil Nadu,Mumbai,Government,517,20,141,D0084,Dr_Name_84,General Physician,2
H107,Hospital_107,Tamil Nadu,Mumbai,Government,517,20,141,D0346,Dr_Name_346,Orthopedic Surgeon,17
H107,Hospital_107,Tamil Nadu,Mumbai,Government,517,20,141,D0551,Dr_Name_551,Cardiologist,16
H107,Hospital_107,Tamil Nadu,Mumbai,Government,517,20,141,D0640,Dr_Name_640,General Physician,7
H107,Hospital_107,Tamil Nadu,Mumbai,Government,517,20,141,D0659,Dr_Name_659,Pediatrician,22
H107,Hospital_107,Tamil Nadu,Mumbai,Government,517,20,141,D1037,Dr_Name_1037,Gastroenterologist,13
H107,Hospital_107,Tamil Nadu,Mumbai,Government,517,20,141,D1210,Dr_Name_1210,General Physician,17
H107,Hospital_107,Tamil Nadu,Mumbai,Government,517,20,141,D1920,Dr_Name_1920,Oncologist,26
H107,Hospital_107,Tamil Nadu,Mumbai,Government,517,20,141,D1986,Dr_Name_1986,Neurologist,6
H107,Hospital_107,Tamil Nadu,Mumbai,Government,517,20,141,D1989,Dr_Name_1989,Pediatrician,13
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D0150,Dr_Name_150,General Physician,3
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D0285,Dr_Name_285,Cardiologist,16
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D0390,Dr_Name_390,Neurologist,10
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D0454,Dr_Name_454,General Physician,27
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D0463,Dr_Name_463,Cardiologist,16
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D0474,Dr_Name_474,Orthopedic Surgeon,16
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D0948,Dr_Name_948,Neurologist,2
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D1048,Dr_Name_1048,Gastroenterologist,22
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D1205,Dr_Name_1205,Neurologist,8
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D1249,Dr_Name_1249,Cardiologist,18
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D1309,Dr_Name_1309,Oncologist,23
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D1418,Dr_Name_1418,General Physician,5
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D1784,Dr_Name_1784,Orthopedic Surgeon,22
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D1795,Dr_Name_1795,Oncologist,20
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D1958,Dr_Name_1958,Gastroenterologist,10
H108,Hospital_108,Maharashtra,New Delhi,Private,214,94,135,D1967,Dr_Name_1967,Orthopedic Surgeon,12
H109,Hospital_109,Tamil Nadu,Noida,Government,716,35,35,D0051,Dr_Name_51,Neurologist,12
H109,Hospital_109,Tamil Nadu,Noida,Government,716,35,35,D0305,Dr_Name_305,Pediatrician,28
H109,Hospital_109,Tamil Nadu,Noida,Government,716,35,35,D0375,Dr_Name_375,Cardiologist,22
H109,Hospital_109,Tamil Nadu,Noida,Government,716,35,35,D0423,Dr_Name_423,Neurologist,1
H109,Hospital_109,Tamil Nadu,Noida,Government,716,35,35,D0681,Dr_Name_681,Cardiologist,13
H109,Hospital_109,Tamil Nadu,Noida,Government,716,35,35,D1154,Dr_Name_1154,Orthopedic Surgeon,11
H109,Hospital_109,Tamil Nadu,Noida,Government,716,35,35,D1347,Dr_Name_1347,Cardiologist,15
H109,Hospital_109,Tamil Nadu,Noida,Government,716,35,35,D1655,Dr_Name_1655,Oncologist,23
H109,Hospital_109,Tamil Nadu,Noida,Government,716,35,35,D1876,Dr_Name_1876,Cardiologist,11
H109,Hospital_109,Tamil Nadu,Noida,Government,716,35,35,D1926,Dr_Name_1926,Neurologist,12
H110,Hospital_110,Gujarat,Chennai,Government,1319,72,44,D0116,Dr_Name_116,Pulmonologist,21
H110,Hospital_110,Gujarat,Chennai,Government,1319,72,44,D0216,Dr_Name_216,Pediatrician,24
H110,Hospital_110,Gujarat,Chennai,Government,1319,72,44,D0549,Dr_Name_549,Cardiologist,24
H110,Hospital_110,Gujarat,Chennai,Government,1319,72,44,D0819,Dr_Name_819,Pediatrician,23
H110,Hospital_110,Gujarat,Chennai,Government,1319,72,44,D1178,Dr_Name_1178,Orthopedic Surgeon,1
H110,Hospital_110,Gujarat,Chennai,Government,1319,72,44,D1490,Dr_Name_1490,Pulmonologist,23
H110,Hospital_110,Gujarat,Chennai,Government,1319,72,44,D1665,Dr_Name_1665,Pulmonologist,11
H110,Hospital_110,Gujarat,Chennai,Government,1319,72,44,D1873,Dr_Name_1873,Oncologist,8
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D0026,Dr_Name_26,Cardiologist,29
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D0089,Dr_Name_89,Neurologist,6
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D0365,Dr_Name_365,Cardiologist,17
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D0720,Dr_Name_720,Neurologist,3
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D0886,Dr_Name_886,Cardiologist,28
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D0995,Dr_Name_995,Pediatrician,26
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D1046,Dr_Name_1046,Pulmonologist,3
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D1681,Dr_Name_1681,Gastroenterologist,11
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D1785,Dr_Name_1785,General Physician,20
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D1788,Dr_Name_1788,Pediatrician,4
H111,Hospital_111,Uttar Pradesh,Noida,Private,925,95,40,D1833,Dr_Name_1833,Pediatrician,2
H112,Hospital_112,Gujarat,Ahmedabad,Government,1198,68,10,D0259,Dr_Name_259,General Physician,22
H112,Hospital_112,Gujarat,Ahmedabad,Government,1198,68,10,D1605,Dr_Name_1605,Oncologist,5
H112,Hospital_112,Gujarat,Ahmedabad,Government,1198,68,10,D1682,Dr_Name_1682,Oncologist,16
H112,Hospital_112,Gujarat,Ahmedabad,Government,1198,68,10,D1811,Dr_Name_1811,Orthopedic Surgeon,4
H113,Hospital_113,Uttar Pradesh,Mumbai,Private,512,36,70,D0202,Dr_Name_202,Pediatrician,10
H113,Hospital_113,Uttar Pradesh,Mumbai,Private,512,36,70,D0359,Dr_Name_359,Neurologist,14
H113,Hospital_113,Uttar Pradesh,Mumbai,Private,512,36,70,D0674,Dr_Name_674,Pediatrician,14
H113,Hospital_113,Uttar Pradesh,Mumbai,Private,512,36,70,D1112,Dr_Name_1112,Oncologist,28
H113,Hospital_113,Uttar Pradesh,Mumbai,Private,512,36,70,D1614,Dr_Name_1614,Neurologist,16
H113,Hospital_113,Uttar Pradesh,Mumbai,Private,512,36,70,D1735,Dr_Name_1735,Orthopedic Surgeon,15
H113,Hospital_113,Uttar Pradesh,Mumbai,Private,512,36,70,D1889,Dr_Name_1889,Cardiologist,28
H113,Hospital_113,Uttar Pradesh,Mumbai,Private,512,36,70,D1894,Dr_Name_1894,Orthopedic Surgeon,25
H113,Hospital_113,Uttar Pradesh,Mumbai,Private,512,36,70,D1921,Dr_Name_1921,Orthopedic Surgeon,25
H114,Hospital_114,Tamil Nadu,Ahmedabad,Government,1499,186,79,D0166,Dr_Name_166,General Physician,28
H114,Hospital_114,Tamil Nadu,Ahmedabad,Government,1499,186,79,D0203,Dr_Name_203,Orthopedic Surgeon,18
H114,Hospital_114,Tamil Nadu,Ahmedabad,Government,1499,186,79,D0292,Dr_Name_292,Neurologist,18
H114,Hospital_114,Tamil Nadu,Ahmedabad,Government,1499,186,79,D0615,Dr_Name_615,Cardiologist,12
H114,Hospital_114,Tamil Nadu,Ahmedabad,Government,1499,186,79,D0878,Dr_Name_878,Neurologist,15
H114,Hospital_114,Tamil Nadu,Ahmedabad,Government,1499,186,79,D1051,Dr_Name_1051,Pulmonologist,22
H114,Hospital_114,Tamil Nadu,Ahmedabad,Government,1499,186,79,D1107,Dr_Name_1107,Orthopedic Surgeon,27
H114,Hospital_114,Tamil Nadu,Ahmedabad,Government,1499,186,79,D1434,Dr_Name_1434,Pulmonologist,8
H114,Hospital_114,Tamil Nadu,Ahmedabad,Government,1499,186,79,D1701,Dr_Name_1701,Orthopedic Surgeon,13
H114,Hospital_114,Tamil Nadu,Ahmedabad,Government,1499,186,79,D1728,Dr_Name_1728,General Physician,5
H115,Hospital_115,Gujarat,Bangalore,Government,828,170,8,D0066,Dr_Name_66,Pulmonologist,26
H115,Hospital_115,Gujarat,Bangalore,Government,828,170,8,D0124,Dr_Name_124,Pediatrician,28
H115,Hospital_115,Gujarat,Bangalore,Government,828,170,8,D0199,Dr_Name_199,Cardiologist,18
H115,Hospital_115,Gujarat,Bangalore,Government,828,170,8,D0293,Dr_Name_293,Cardiologist,7
H115,Hospital_115,Gujarat,Bangalore,Government,828,170,8,D0351,Dr_Name_351,Pediatrician,25
H115,Hospital_115,Gujarat,Bangalore,Government,828,170,8,D0440,Dr_Name_440,Cardiologist,5
H115,Hospital_115,Gujarat,Bangalore,Government,828,170,8,D0620,Dr_Name_620,Oncologist,17
H115,Hospital_115,Gujarat,Bangalore,Government,828,170,8,D0968,Dr_Name_968,Gastroenterologist,25
H115,Hospital_115,Gujarat,Bangalore,Government,828,170,8,D1413,Dr_Name_1413,Oncologist,12
H115,Hospital_115,Gujarat,Bangalore,Government,828,170,8,D1546,Dr_Name_1546,Neurologist,2
H116,Hospital_116,Maharashtra,Noida,Private,1400,107,83,D0445,Dr_Name_445,Neurologist,26
H116,Hospital_116,Maharashtra,Noida,Private,1400,107,83,D0737,Dr_Name_737,General Physician,29
H116,Hospital_116,Maharashtra,Noida,Private,1400,107,83,D0852,Dr_Name_852,Gastroenterologist,26
H116,Hospital_116,Maharashtra,Noida,Private,1400,107,83,D1386,Dr_Name_1386,Pediatrician,8
H116,Hospital_116,Maharashtra,Noida,Private,1400,107,83,D1566,Dr_Name_1566,Neurologist,28
H116,Hospital_116,Maharashtra,Noida,Private,1400,107,83,D1893,Dr_Name_1893,Gastroenterologist,28
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D0133,Dr_Name_133,Orthopedic Surgeon,19
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D0324,Dr_Name_324,Neurologist,10
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D0437,Dr_Name_437,Gastroenterologist,17
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D0548,Dr_Name_548,Pediatrician,29
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D0808,Dr_Name_808,Pediatrician,18
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D0959,Dr_Name_959,General Physician,3
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D1191,Dr_Name_1191,Cardiologist,13
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D1213,Dr_Name_1213,Cardiologist,24
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D1228,Dr_Name_1228,Oncologist,26
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D1500,Dr_Name_1500,Oncologist,20
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D1600,Dr_Name_1600,Gastroenterologist,4
H117,Hospital_117,Telangana,Bangalore,Government,1120,114,138,D1880,Dr_Name_1880,Oncologist,3
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D0046,Dr_Name_46,Oncologist,20
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D0174,Dr_Name_174,Neurologist,13
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D0414,Dr_Name_414,Neurologist,15
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D0703,Dr_Name_703,Oncologist,3
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D1018,Dr_Name_1018,Neurologist,8
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D1034,Dr_Name_1034,Oncologist,7
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D1264,Dr_Name_1264,General Physician,16
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D1277,Dr_Name_1277,Cardiologist,10
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D1334,Dr_Name_1334,Pulmonologist,15
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D1415,Dr_Name_1415,Oncologist,23
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D1708,Dr_Name_1708,General Physician,27
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D1778,Dr_Name_1778,Oncologist,2
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D1897,Dr_Name_1897,Gastroenterologist,28
H118,Hospital_118,Tamil Nadu,Hyderabad,Government,860,108,122,D1923,Dr_Name_1923,Gastroenterologist,12
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D0274,Dr_Name_274,Cardiologist,1
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D0733,Dr_Name_733,Neurologist,3
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D0864,Dr_Name_864,Orthopedic Surgeon,15
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D0914,Dr_Name_914,Neurologist,3
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D0987,Dr_Name_987,Orthopedic Surgeon,15
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D1059,Dr_Name_1059,Neurologist,14
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D1090,Dr_Name_1090,Orthopedic Surgeon,1
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D1104,Dr_Name_1104,Oncologist,27
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D1275,Dr_Name_1275,Pulmonologist,24
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D1311,Dr_Name_1311,Neurologist,1
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D1699,Dr_Name_1699,Orthopedic Surgeon,12
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D1740,Dr_Name_1740,Oncologist,14
H119,Hospital_119,Uttar Pradesh,Ahmedabad,Government,775,138,117,D1852,Dr_Name_1852,Cardiologist,15
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D0096,Dr_Name_96,General Physician,6
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D0243,Dr_Name_243,Pediatrician,26
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D0289,Dr_Name_289,Pediatrician,10
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D0466,Dr_Name_466,Cardiologist,28
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D0507,Dr_Name_507,General Physician,4
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D0555,Dr_Name_555,General Physician,9
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D0576,Dr_Name_576,Gastroenterologist,29
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D0706,Dr_Name_706,Pulmonologist,29
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D1042,Dr_Name_1042,Orthopedic Surgeon,28
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D1269,Dr_Name_1269,Oncologist,14
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D1584,Dr_Name_1584,Orthopedic Surgeon,15
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D1618,Dr_Name_1618,Cardiologist,27
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D1736,Dr_Name_1736,Gastroenterologist,12
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D1861,Dr_Name_1861,Pulmonologist,28
H120,Hospital_120,Kerala,Chennai,Government,556,158,98,D1975,Dr_Name_1975,General Physician,14
H121,Hospital_121,Uttar Pradesh,Noida,Government,1019,64,66,D0495,Dr_Name_495,Neurologist,8
H121,Hospital_121,Uttar Pradesh,Noida,Government,1019,64,66,D0520,Dr_Name_520,Cardiologist,20
H121,Hospital_121,Uttar Pradesh,Noida,Government,1019,64,66,D0835,Dr_Name_835,Pediatrician,5
H121,Hospital_121,Uttar Pradesh,Noida,Government,1019,64,66,D1036,Dr_Name_1036,Gastroenterologist,25
H121,Hospital_121,Uttar Pradesh,Noida,Government,1019,64,66,D1285,Dr_Name_1285,General Physician,24
H121,Hospital_121,Uttar Pradesh,Noida,Government,1019,64,66,D1400,Dr_Name_1400,Neurologist,22
H121,Hospital_121,Uttar Pradesh,Noida,Government,1019,64,66,D1420,Dr_Name_1420,Orthopedic Surgeon,1
H121,Hospital_121,Uttar Pradesh,Noida,Government,1019,64,66,D1821,Dr_Name_1821,Gastroenterologist,19
H121,Hospital_121,Uttar Pradesh,Noida,Government,1019,64,66,D1824,Dr_Name_1824,Neurologist,25
H122,Hospital_122,Kerala,Kochi,Private,291,15,83,D0103,Dr_Name_103,Orthopedic Surgeon,29
H122,Hospital_122,Kerala,Kochi,Private,291,15,83,D0321,Dr_Name_321,Orthopedic Surgeon,5
H122,Hospital_122,Kerala,Kochi,Private,291,15,83,D0341,Dr_Name_341,Neurologist,9
H122,Hospital_122,Kerala,Kochi,Private,291,15,83,D0565,Dr_Name_565,Pulmonologist,3
H122,Hospital_122,Kerala,Kochi,Private,291,15,83,D0793,Dr_Name_793,Pulmonologist,25
H122,Hospital_122,Kerala,Kochi,Private,291,15,83,D0861,Dr_Name_861,Oncologist,16
H122,Hospital_122,Kerala,Kochi,Private,291,15,83,D0908,Dr_Name_908,Oncologist,24
H122,Hospital_122,Kerala,Kochi,Private,291,15,83,D1284,Dr_Name_1284,Cardiologist,3
H122,Hospital_122,Kerala,Kochi,Private,291,15,83,D1698,Dr_Name_1698,General Physician,10
H122,Hospital_122,Kerala,Kochi,Private,291,15,83,D1738,Dr_Name_1738,Gastroenterologist,23
H123,Hospital_123,Delhi,Mumbai,Government,838,104,140,D0043,Dr_Name_43,Cardiologist,5
H123,Hospital_123,Delhi,Mumbai,Government,838,104,140,D0184,Dr_Name_184,Gastroenterologist,25
H123,Hospital_123,Delhi,Mumbai,Government,838,104,140,D0486,Dr_Name_486,Oncologist,2
H123,Hospital_123,Delhi,Mumbai,Government,838,104,140,D0567,Dr_Name_567,Pediatrician,19
H123,Hospital_123,Delhi,Mumbai,Government,838,104,140,D0588,Dr_Name_588,Neurologist,22
H123,Hospital_123,Delhi,Mumbai,Government,838,104,140,D0870,Dr_Name_870,Gastroenterologist,24
H123,Hospital_123,Delhi,Mumbai,Government,838,104,140,D1001,Dr_Name_1001,Pulmonologist,9
H123,Hospital_123,Delhi,Mumbai,Government,838,104,140,D1206,Dr_Name_1206,Cardiologist,19
H123,Hospital_123,Delhi,Mumbai,Government,838,104,140,D1273,Dr_Name_1273,General Physician,3
H123,Hospital_123,Delhi,Mumbai,Government,838,104,140,D1355,Dr_Name_1355,Orthopedic Surgeon,22
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D0218,Dr_Name_218,Orthopedic Surgeon,14
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D0528,Dr_Name_528,Gastroenterologist,22
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D0601,Dr_Name_601,Oncologist,8
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D0761,Dr_Name_761,Orthopedic Surgeon,5
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D1089,Dr_Name_1089,Gastroenterologist,1
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D1214,Dr_Name_1214,Pulmonologist,6
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D1558,Dr_Name_1558,General Physician,10
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D1562,Dr_Name_1562,Neurologist,5
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D1716,Dr_Name_1716,Oncologist,8
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D1727,Dr_Name_1727,Neurologist,8
H124,Hospital_124,Gujarat,New Delhi,Private,1222,142,30,D1909,Dr_Name_1909,Cardiologist,16
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D0002,Dr_Name_2,Orthopedic Surgeon,16
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D0260,Dr_Name_260,General Physician,11
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D0577,Dr_Name_577,Oncologist,26
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D0714,Dr_Name_714,Pulmonologist,19
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D0970,Dr_Name_970,Cardiologist,10
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D0994,Dr_Name_994,Gastroenterologist,20
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D1144,Dr_Name_1144,Pediatrician,20
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D1226,Dr_Name_1226,Orthopedic Surgeon,11
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D1286,Dr_Name_1286,Oncologist,5
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D1335,Dr_Name_1335,Neurologist,14
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D1374,Dr_Name_1374,Pediatrician,5
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D1493,Dr_Name_1493,Pulmonologist,11
H125,Hospital_125,Kerala,Chennai,Government,1077,111,48,D1834,Dr_Name_1834,Cardiologist,2
H126,Hospital_126,Uttar Pradesh,Chennai,Private,1108,12,137,D0475,Dr_Name_475,Gastroenterologist,9
H126,Hospital_126,Uttar Pradesh,Chennai,Private,1108,12,137,D0746,Dr_Name_746,General Physician,2
H126,Hospital_126,Uttar Pradesh,Chennai,Private,1108,12,137,D0801,Dr_Name_801,Neurologist,4
H126,Hospital_126,Uttar Pradesh,Chennai,Private,1108,12,137,D0949,Dr_Name_949,Gastroenterologist,23
H126,Hospital_126,Uttar Pradesh,Chennai,Private,1108,12,137,D1070,Dr_Name_1070,Oncologist,25
H126,Hospital_126,Uttar Pradesh,Chennai,Private,1108,12,137,D1084,Dr_Name_1084,General Physician,20
H126,Hospital_126,Uttar Pradesh,Chennai,Private,1108,12,137,D1534,Dr_Name_1534,Gastroenterologist,28
H126,Hospital_126,Uttar Pradesh,Chennai,Private,1108,12,137,D1693,Dr_Name_1693,General Physician,12
H126,Hospital_126,Uttar Pradesh,Chennai,Private,1108,12,137,D1748,Dr_Name_1748,Neurologist,29
